CRIME_TYPE,HUNDRED_BLOCK,ROAD_NAME,MONTH,YEAR,Latitude,Longitude
Fatal/Injury Collision,,116TH AVE / SURREY RD   ,10,2014,0,0
Fatal/Injury Collision,,103A AVE / TANNERY RD OFRP  ,10,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / UNIVERSITY DR  ,10,2014,0,0
Fatal/Injury Collision,,108TH AVE / UNIVERSITY DR   ,10,2014,0,0
Fatal/Injury Collision,,108TH AVE / UNIVERSITY DR   ,10,2014,0,0
Fatal/Injury Collision,,102ND AVE / WHALLEY BLVD   ,10,2014,0,0
Fatal/Injury Collision,,108TH AVE / WHALLEY BLVD   ,10,2014,0,0
Fatal/Injury Collision,,102ND AVE / WHALLEY BLVD   ,10,2014,0,0
Fatal/Injury Collision,,152ND ST / 105TH AVE   ,10,2014,0,0
Fatal/Injury Collision,,96TH AVE / 132ND ST   ,10,2014,0,0
Fatal/Injury Collision,,104TH AVE / 142ND ST   ,10,2014,0,0
Fatal/Injury Collision,,104TH AVE / 148TH ST   ,10,2014,0,0
Fatal/Injury Collision,,104TH AVE / 148TH ST   ,10,2014,0,0
Fatal/Injury Collision,,76TH AVE / 148TH ST   ,10,2014,0,0
Fatal/Injury Collision,,108TH AVE / 150TH ST   ,10,2014,0,0
Fatal/Injury Collision,,36TH AVE / 156TH ST   ,10,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 168TH ST   ,10,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 168TH ST   ,10,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 188TH ST   ,10,2014,0,0
Fatal/Injury Collision,,132ND ST / 60TH AVE   ,10,2014,0,0
Fatal/Injury Collision,,144TH ST / 72ND AVE   ,10,2014,0,0
Fatal/Injury Collision,,124TH ST / 80A AVE   ,10,2014,0,0
Fatal/Injury Collision,,164TH ST / 85TH AVE   ,10,2014,0,0
Fatal/Injury Collision,,128TH ST / 88TH AVE   ,10,2014,0,0
Fatal/Injury Collision,,140TH ST / 91ST AVE   ,10,2014,0,0
Fatal/Injury Collision,,160TH ST / 96TH AVE   ,10,2014,0,0
Fatal/Injury Collision,,132ND ST / 96TH AVE   ,10,2014,0,0
Fatal/Injury Collision,,104TH AVE / KING GEORGE BLVD  ,10,2014,0,0
Fatal/Injury Collision,,107A AVE / WHALLEY BLVD   ,10,2014,0,0
Fatal/Injury Collision,,107A AVE / WHALLEY BLVD   ,10,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 160TH ST  ,10,2014,0,0
Fatal/Injury Collision,,140TH ST / 75TH AVE   ,10,2014,0,0
Fatal/Injury Collision,,152ND ST / 88TH AVE   ,10,2014,0,0
Fatal/Injury Collision,,178TH ST / HIGHWAY 10   ,10,2014,0,0
Fatal/Injury Collision,,108TH AVE / 157TH ST   ,10,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 84TH AVE  ,10,2014,0,0
Fatal/Injury Collision,,128TH ST / 85TH AVE   ,10,2014,0,0
Fatal/Injury Collision,,72ND AVE / KING GEORGE BLVD  ,10,2014,0,0
Fatal/Injury Collision,,104TH AVE / SCOTT RD   ,10,2014,0,0
Fatal/Injury Collision,,100TH AVE / WHALLEY BLVD   ,10,2014,0,0
Fatal/Injury Collision,,100TH AVE / WHALLEY BLVD   ,10,2014,0,0
Fatal/Injury Collision,2200,BLOCK 160TH ST    ,11,2014,0,0
Fatal/Injury Collision,2400,128TH ST     ,11,2014,0,0
Fatal/Injury Collision,2800,BLOCK 160TH ST    ,11,2014,0,0
Fatal/Injury Collision,2900,152ND ST     ,11,2014,0,0
Fatal/Injury Collision,3000,152ND ST     ,11,2014,0,0
Fatal/Injury Collision,3000,KING GEORGE BLVD    ,11,2014,0,0
Fatal/Injury Collision,3100,KING GEORGE BLVD    ,11,2014,0,0
Fatal/Injury Collision,4100,BLOCK 152ND ST    ,11,2014,0,0
Fatal/Injury Collision,4600,190TH ST     ,11,2014,0,0
Fatal/Injury Collision,5200,KING GEORGE BLVD    ,11,2014,0,0
Fatal/Injury Collision,5900,168TH ST     ,11,2014,0,0
Fatal/Injury Collision,6200,121ST ST     ,11,2014,0,0
Fatal/Injury Collision,6300,134A ST     ,11,2014,0,0
Fatal/Injury Collision,6300,142ND ST     ,11,2014,0,0
Fatal/Injury Collision,6600,128TH ST     ,11,2014,0,0
Fatal/Injury Collision,6900,152ND ST     ,11,2014,0,0
Fatal/Injury Collision,7300,148TH ST     ,11,2014,0,0
Fatal/Injury Collision,7400,KING GEORGE BLVD    ,11,2014,0,0
Fatal/Injury Collision,7400,135TH ST     ,11,2014,0,0
Fatal/Injury Collision,7400,KING GEORGE BLVD    ,11,2014,0,0
Fatal/Injury Collision,7500,BLOCK 120TH ST    ,11,2014,0,0
Fatal/Injury Collision,7500,KING GEORGE BLVD    ,11,2014,0,0
Fatal/Injury Collision,7500,127A ST     ,11,2014,0,0
Fatal/Injury Collision,7600,147TH ST     ,11,2014,0,0
Fatal/Injury Collision,7700,BLOCK 134TH ST    ,11,2014,0,0
Fatal/Injury Collision,7700,128TH ST     ,11,2014,0,0
Fatal/Injury Collision,7700,140TH ST     ,11,2014,0,0
Fatal/Injury Collision,8100,152ND ST     ,11,2014,0,0
Fatal/Injury Collision,8200,KING GEORGE BLVD    ,11,2014,0,0
Fatal/Injury Collision,8300,BLOCK 132ND ST    ,11,2014,0,0
Fatal/Injury Collision,8400,HARVIE RD     ,11,2014,0,0
Fatal/Injury Collision,8400,162ND ST     ,11,2014,0,0
Fatal/Injury Collision,8600,162ND ST     ,11,2014,0,0
Fatal/Injury Collision,8700,156TH ST     ,11,2014,0,0
Fatal/Injury Collision,9000,BLOCK HARVIE RD    ,11,2014,0,0
Fatal/Injury Collision,9000,152ND ST     ,11,2014,0,0
Fatal/Injury Collision,9100,147A ST     ,11,2014,0,0
Fatal/Injury Collision,9300,192ND ST     ,11,2014,0,0
Fatal/Injury Collision,9300,140TH ST     ,11,2014,0,0
Fatal/Injury Collision,9500,BLOCK 156TH ST    ,11,2014,0,0
Fatal/Injury Collision,9500,128TH ST     ,11,2014,0,0
Fatal/Injury Collision,9600,BLOCK 152ND ST    ,11,2014,0,0
Fatal/Injury Collision,9800,KING GEORGE BLVD    ,11,2014,0,0
Fatal/Injury Collision,10000,148TH ST     ,11,2014,0,0
Fatal/Injury Collision,10200,KING GEORGE BLVD    ,11,2014,0,0
Fatal/Injury Collision,10200,CITY PKWY     ,11,2014,0,0
Fatal/Injury Collision,10200,CITY PKWY     ,11,2014,0,0
Fatal/Injury Collision,10200,CITY PKWY     ,11,2014,0,0
Fatal/Injury Collision,10300,156TH ST     ,11,2014,0,0
Fatal/Injury Collision,10700,BLOCK KING GEORGE BLVD   ,11,2014,0,0
Fatal/Injury Collision,10700,141A ST     ,11,2014,0,0
Fatal/Injury Collision,11100,CALEDONIA DR     ,11,2014,0,0
Fatal/Injury Collision,11700,130TH ST     ,11,2014,0,0
Fatal/Injury Collision,12100,NORDEL WAY     ,11,2014,0,0
Fatal/Injury Collision,12100,97A AVE     ,11,2014,0,0
Fatal/Injury Collision,12100,97TH AVE     ,11,2014,0,0
Fatal/Injury Collision,12200,KING GEORGE BLVD    ,11,2014,0,0
Fatal/Injury Collision,12200,78TH AVE     ,11,2014,0,0
Fatal/Injury Collision,12300,BLOCK SEACREST DR    ,11,2014,0,0
Fatal/Injury Collision,12300,SEACREST DR     ,11,2014,0,0
Fatal/Injury Collision,12400,75TH AVE     ,11,2014,0,0
Fatal/Injury Collision,12400,82ND AVE     ,11,2014,0,0
Fatal/Injury Collision,12400,92ND AVE     ,11,2014,0,0
Fatal/Injury Collision,12500,90A AVE     ,11,2014,0,0
Fatal/Injury Collision,12500,94A AVE     ,11,2014,0,0
Fatal/Injury Collision,12500,82ND AVE     ,11,2014,0,0
Fatal/Injury Collision,12700,110TH AVE     ,11,2014,0,0
Fatal/Injury Collision,12700,82ND AVE     ,11,2014,0,0
Fatal/Injury Collision,12700,KING GEORGE BLVD    ,11,2014,0,0
Fatal/Injury Collision,12800,MARINE DR     ,11,2014,0,0
Fatal/Injury Collision,12800,MARINE DR     ,11,2014,0,0
Fatal/Injury Collision,12800,76TH AVE     ,11,2014,0,0
Fatal/Injury Collision,12900,COLEBROOK RD     ,11,2014,0,0
Fatal/Injury Collision,12900,84TH AVE     ,11,2014,0,0
Fatal/Injury Collision,12900,GLENGARRY CRES     ,11,2014,0,0
Fatal/Injury Collision,13100,BLOCK KING GEORGE BLVD   ,11,2014,0,0
Fatal/Injury Collision,13100,96TH AVE     ,11,2014,0,0
Fatal/Injury Collision,13100,84TH AVE     ,11,2014,0,0
Fatal/Injury Collision,13300,98A AVE     ,11,2014,0,0
Fatal/Injury Collision,13400,96TH AVE     ,11,2014,0,0
Fatal/Injury Collision,13500,KING GEORGE BLVD    ,11,2014,0,0
Fatal/Injury Collision,13500,102ND AVE     ,11,2014,0,0
Fatal/Injury Collision,13500,72ND AVE     ,11,2014,0,0
Fatal/Injury Collision,13700,88TH AVE     ,11,2014,0,0
Fatal/Injury Collision,13700,91ST AVE     ,11,2014,0,0
Fatal/Injury Collision,13700,70TH AVE     ,11,2014,0,0
Fatal/Injury Collision,13800,FRASER HWY     ,11,2014,0,0
Fatal/Injury Collision,13900,74TH AVE     ,11,2014,0,0
Fatal/Injury Collision,13900,104TH AVE     ,11,2014,0,0
Fatal/Injury Collision,14000,BLOCK FRASER HWY    ,11,2014,0,0
Fatal/Injury Collision,14000,BLOCK 96TH AVE    ,11,2014,0,0
Fatal/Injury Collision,14000,90TH AVE     ,11,2014,0,0
Fatal/Injury Collision,14100,85TH AVE     ,11,2014,0,0
Fatal/Injury Collision,14100,62B AVE     ,11,2014,0,0
Fatal/Injury Collision,14300,57TH AVE     ,11,2014,0,0
Fatal/Injury Collision,14500,76TH AVE     ,11,2014,0,0
Fatal/Injury Collision,14600,108TH AVE     ,11,2014,0,0
Fatal/Injury Collision,14600,76TH AVE     ,11,2014,0,0
Fatal/Injury Collision,14600,72ND AVE     ,11,2014,0,0
Fatal/Injury Collision,14800,33RD AVE     ,11,2014,0,0
Fatal/Injury Collision,15000,64TH AVE     ,11,2014,0,0
Fatal/Injury Collision,15000,ASHBY PL     ,11,2014,0,0
Fatal/Injury Collision,15100,105TH AVE     ,11,2014,0,0
Fatal/Injury Collision,15200,82ND AVE     ,11,2014,0,0
Fatal/Injury Collision,15200,104TH AVE     ,11,2014,0,0
Fatal/Injury Collision,15500,BLOCK FRASER HWY    ,11,2014,0,0
Fatal/Injury Collision,15700,CROYDON DR     ,11,2014,0,0
Fatal/Injury Collision,15700,CROYDON DR     ,11,2014,0,0
Fatal/Injury Collision,15800,26TH AVE     ,11,2014,0,0
Fatal/Injury Collision,16400,16TH AVE     ,11,2014,0,0
Fatal/Injury Collision,16500,28TH AVE     ,11,2014,0,0
Fatal/Injury Collision,16800,57B AVE     ,11,2014,0,0
Fatal/Injury Collision,17700,64TH AVE     ,11,2014,0,0
Fatal/Injury Collision,17800,56TH AVE     ,11,2014,0,0
Fatal/Injury Collision,18200,64TH AVE     ,11,2014,0,0
Fatal/Injury Collision,18400,BLOCK 8TH AVE    ,11,2014,0,0
Fatal/Injury Collision,18900,96TH AVE     ,11,2014,0,0
Fatal/Injury Collision,19100,96TH AVE     ,11,2014,0,0
Fatal/Injury Collision,19200,ENTERPRISE WAY     ,11,2014,0,0
Fatal/Injury Collision,19300,BLOCK LANGLEY BPS    ,11,2014,0,0
Fatal/Injury Collision,19300,8TH AVE     ,11,2014,0,0
Fatal/Injury Collision,19500,73RD AVE     ,11,2014,0,0
Fatal/Injury Collision,1300,128TH ST     ,11,2014,0,0
Fatal/Injury Collision,1600,152ND ST     ,11,2014,0,0
Fatal/Injury Collision,1600,128TH ST     ,11,2014,0,0
Fatal/Injury Collision,1700,152ND ST     ,11,2014,0,0
Fatal/Injury Collision,7700,145A ST     ,11,2014,0,0
Fatal/Injury Collision,7700,145A ST     ,11,2014,0,0
Fatal/Injury Collision,8200,BLOCK 120TH ST    ,11,2014,0,0
Fatal/Injury Collision,8200,144TH ST     ,11,2014,0,0
Fatal/Injury Collision,8900,QUEEN MARY BLVD    ,11,2014,0,0
Fatal/Injury Collision,9900,138TH ST     ,11,2014,0,0
Fatal/Injury Collision,11200,150TH ST     ,11,2014,0,0
Fatal/Injury Collision,13800,116TH AVE     ,11,2014,0,0
Fatal/Injury Collision,14200,26TH AVE     ,11,2014,0,0
Fatal/Injury Collision,14300,57TH AVE     ,11,2014,0,0
Fatal/Injury Collision,14300,57TH AVE     ,11,2014,0,0
Fatal/Injury Collision,15000,101ST AVE     ,11,2014,0,0
Fatal/Injury Collision,16000,TRANS CANADA HWY    ,11,2014,0,0
Fatal/Injury Collision,17500,64TH AVE     ,11,2014,0,0
Fatal/Injury Collision,19500,FRASER HWY     ,11,2014,0,0
Fatal/Injury Collision,6200,180A ST     ,11,2014,0,0
Fatal/Injury Collision,14300,57TH AVE     ,11,2014,0,0
Fatal/Injury Collision,15000,76TH AVE     ,11,2014,0,0
Fatal/Injury Collision,,10500 TIMBERLAND RD     ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 100TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,160TH ST / 100TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,132ND ST / 100TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,WHALLEY BLVD / 100TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,132ND ST / 100TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,148TH ST / 100TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,150TH ST / 100TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 100TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,150TH ST / 100TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 101ST AVE   ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 102A AVE   ,11,2014,0,0
Fatal/Injury Collision,,133RD ST / 102A AVE   ,11,2014,0,0
Fatal/Injury Collision,,154TH ST / 102A AVE   ,11,2014,0,0
Fatal/Injury Collision,,GRACE RD / 103A AVE   ,11,2014,0,0
Fatal/Injury Collision,,146TH ST / 104TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,156TH ST / 104TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,136A ST / 104TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,160TH ST / 104TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,146TH ST / 104TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,156TH ST / 104TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,176TH ST / 104TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,SCOTT RD / 104TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,HWY 17 / 104TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,OLD YALE RD / 104TH AVE  ,11,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 105A AVE  ,11,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 108TH AVE  ,11,2014,0,0
Fatal/Injury Collision,,146TH ST / 108TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,BRIDGEVIEW DR / 112A AVE   ,11,2014,0,0
Fatal/Injury Collision,,80TH AVE / 120A ST   ,11,2014,0,0
Fatal/Injury Collision,,100A AVE / 120TH ST   ,11,2014,0,0
Fatal/Injury Collision,,92ND AVE / 120TH ST   ,11,2014,0,0
Fatal/Injury Collision,,75A AVE / 120TH ST   ,11,2014,0,0
Fatal/Injury Collision,,75A AVE / 120TH ST   ,11,2014,0,0
Fatal/Injury Collision,,70TH AVE / 120TH ST   ,11,2014,0,0
Fatal/Injury Collision,,75A AVE / 120TH ST   ,11,2014,0,0
Fatal/Injury Collision,,75A AVE / 120TH ST   ,11,2014,0,0
Fatal/Injury Collision,,64TH AVE / 120TH ST   ,11,2014,0,0
Fatal/Injury Collision,,66TH AVE / 121A ST   ,11,2014,0,0
Fatal/Injury Collision,,75TH AVE / 121A ST   ,11,2014,0,0
Fatal/Injury Collision,,72ND AVE / 124TH ST   ,11,2014,0,0
Fatal/Injury Collision,,82ND AVE / 124TH ST   ,11,2014,0,0
Fatal/Injury Collision,,64TH AVE / 126TH ST   ,11,2014,0,0
Fatal/Injury Collision,,99TH AVE / 128TH ST   ,11,2014,0,0
Fatal/Injury Collision,,84TH AVE / 128TH ST   ,11,2014,0,0
Fatal/Injury Collision,,96TH AVE / 128TH ST   ,11,2014,0,0
Fatal/Injury Collision,,100TH AVE / 128TH ST   ,11,2014,0,0
Fatal/Injury Collision,,76TH AVE / 128TH ST   ,11,2014,0,0
Fatal/Injury Collision,,88TH AVE / 128TH ST   ,11,2014,0,0
Fatal/Injury Collision,,58TH AVE / 128TH ST   ,11,2014,0,0
Fatal/Injury Collision,,58TH AVE / 128TH ST   ,11,2014,0,0
Fatal/Injury Collision,,72ND AVE / 128TH ST   ,11,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 128TH ST  ,11,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 128TH ST  ,11,2014,0,0
Fatal/Injury Collision,,59TH AVE / 128TH ST   ,11,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 128TH ST  ,11,2014,0,0
Fatal/Injury Collision,,64TH AVE / 128TH ST   ,11,2014,0,0
Fatal/Injury Collision,,72ND AVE / 130TH ST   ,11,2014,0,0
Fatal/Injury Collision,,COLEBROOK RD / 131A ST   ,11,2014,0,0
Fatal/Injury Collision,,OLD YALE RD / 132ND ST  ,11,2014,0,0
Fatal/Injury Collision,,73RD AVE / 132ND ST   ,11,2014,0,0
Fatal/Injury Collision,,76TH AVE / 132ND ST   ,11,2014,0,0
Fatal/Injury Collision,,88TH AVE / 132ND ST   ,11,2014,0,0
Fatal/Injury Collision,,92ND AVE / 134TH ST   ,11,2014,0,0
Fatal/Injury Collision,,96TH AVE / 134TH ST   ,11,2014,0,0
Fatal/Injury Collision,,92ND AVE / 134TH ST   ,11,2014,0,0
Fatal/Injury Collision,,96TH AVE / 134TH ST   ,11,2014,0,0
Fatal/Injury Collision,,108TH AVE / 135A ST   ,11,2014,0,0
Fatal/Injury Collision,,68TH AVE / 137A ST   ,11,2014,0,0
Fatal/Injury Collision,,104TH AVE / 138TH ST   ,11,2014,0,0
Fatal/Injury Collision,,72ND AVE / 138TH ST   ,11,2014,0,0
Fatal/Injury Collision,,58A AVE / 138TH ST   ,11,2014,0,0
Fatal/Injury Collision,,108TH AVE / 139TH ST   ,11,2014,0,0
Fatal/Injury Collision,,160TH ST / 13TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,74TH AVE / 140TH ST   ,11,2014,0,0
Fatal/Injury Collision,,104TH AVE / 140TH ST   ,11,2014,0,0
Fatal/Injury Collision,,100TH AVE / 140TH ST   ,11,2014,0,0
Fatal/Injury Collision,,88TH AVE / 140TH ST   ,11,2014,0,0
Fatal/Injury Collision,,64TH AVE / 142ND ST   ,11,2014,0,0
Fatal/Injury Collision,,64TH AVE / 142ND ST   ,11,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 144A ST  ,11,2014,0,0
Fatal/Injury Collision,,108TH AVE / 144TH ST   ,11,2014,0,0
Fatal/Injury Collision,,64TH AVE / 144TH ST   ,11,2014,0,0
Fatal/Injury Collision,,68TH AVE / 144TH ST   ,11,2014,0,0
Fatal/Injury Collision,,88TH AVE / 144TH ST   ,11,2014,0,0
Fatal/Injury Collision,,88TH AVE / 144TH ST   ,11,2014,0,0
Fatal/Injury Collision,,82ND AVE / 144TH ST   ,11,2014,0,0
Fatal/Injury Collision,,104TH AVE / 144TH ST   ,11,2014,0,0
Fatal/Injury Collision,,104A AVE / 144TH ST   ,11,2014,0,0
Fatal/Injury Collision,,76TH AVE / 146TH ST   ,11,2014,0,0
Fatal/Injury Collision,,104TH AVE / 148TH ST   ,11,2014,0,0
Fatal/Injury Collision,,62ND AVE / 148TH ST   ,11,2014,0,0
Fatal/Injury Collision,,72ND AVE / 148TH ST   ,11,2014,0,0
Fatal/Injury Collision,,108TH AVE / 150TH ST   ,11,2014,0,0
Fatal/Injury Collision,,101ST AVE / 150TH ST   ,11,2014,0,0
Fatal/Injury Collision,,102A AVE / 152A ST   ,11,2014,0,0
Fatal/Injury Collision,,104TH AVE / 152ND ST   ,11,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 152ND ST   ,11,2014,0,0
Fatal/Injury Collision,,56TH AVE / 152ND ST   ,11,2014,0,0
Fatal/Injury Collision,,18TH AVE / 152ND ST   ,11,2014,0,0
Fatal/Injury Collision,,88TH AVE / 152ND ST   ,11,2014,0,0
Fatal/Injury Collision,,100TH AVE / 152ND ST   ,11,2014,0,0
Fatal/Injury Collision,,101ST AVE / 152ND ST   ,11,2014,0,0
Fatal/Injury Collision,,62ND AVE / 152ND ST   ,11,2014,0,0
Fatal/Injury Collision,,101ST AVE / 152ND ST   ,11,2014,0,0
Fatal/Injury Collision,,100TH AVE / 152ND ST   ,11,2014,0,0
Fatal/Injury Collision,,101ST AVE / 152ND ST   ,11,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 152ND ST  ,11,2014,0,0
Fatal/Injury Collision,,64TH AVE / 152ND ST   ,11,2014,0,0
Fatal/Injury Collision,,24TH AVE / 152ND ST   ,11,2014,0,0
Fatal/Injury Collision,,104TH AVE / 154TH ST   ,11,2014,0,0
Fatal/Injury Collision,,100TH AVE / 156TH ST   ,11,2014,0,0
Fatal/Injury Collision,,82ND AVE / 156TH ST   ,11,2014,0,0
Fatal/Injury Collision,,88TH AVE / 156TH ST   ,11,2014,0,0
Fatal/Injury Collision,,24TH AVE / 156TH ST   ,11,2014,0,0
Fatal/Injury Collision,,92ND AVE / 156TH ST   ,11,2014,0,0
Fatal/Injury Collision,,96TH AVE / 156TH ST   ,11,2014,0,0
Fatal/Injury Collision,,26TH AVE / 158TH ST   ,11,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 160TH ST   ,11,2014,0,0
Fatal/Injury Collision,,104TH AVE / 160TH ST   ,11,2014,0,0
Fatal/Injury Collision,,82ND AVE / 161ST ST   ,11,2014,0,0
Fatal/Injury Collision,,16TH AVE / 164TH ST   ,11,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 166TH ST   ,11,2014,0,0
Fatal/Injury Collision,,40TH AVE / 168TH ST   ,11,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 168TH ST   ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 16TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,160TH ST / 16TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,GOLDEN EARS WAY / 176TH ST  ,11,2014,0,0
Fatal/Injury Collision,,56TH AVE / 176TH ST   ,11,2014,0,0
Fatal/Injury Collision,,80TH AVE / 176TH ST   ,11,2014,0,0
Fatal/Injury Collision,,64TH AVE / 183A ST   ,11,2014,0,0
Fatal/Injury Collision,,74TH AVE / 192ND ST   ,11,2014,0,0
Fatal/Injury Collision,,0TH AVE / 192ND ST   ,11,2014,0,0
Fatal/Injury Collision,,176TH ST / 20TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 24TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 24TH AVE  ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 29A AVE   ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 32ND AVE   ,11,2014,0,0
Fatal/Injury Collision,,184TH ST / 32ND AVE   ,11,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 32ND AVE  ,11,2014,0,0
Fatal/Injury Collision,,192ND ST / 32ND AVE   ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 32ND AVE   ,11,2014,0,0
Fatal/Injury Collision,,192ND ST / 32ND AVE   ,11,2014,0,0
Fatal/Injury Collision,,192ND ST / 36TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 36TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,168TH ST / 40TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 40TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 48TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,176TH ST / 56TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,176TH ST / 56TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,196TH ST / 56TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,128TH ST / 56TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,130TH ST / 59TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,180TH ST / 60TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,128TH ST / 63RD AVE   ,11,2014,0,0
Fatal/Injury Collision,,168TH ST / 63RD AVE   ,11,2014,0,0
Fatal/Injury Collision,,184TH ST / 64TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,124TH ST / 64TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,168TH ST / 64TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,176TH ST / 64TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 64TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,128TH ST / 64TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,176TH ST / 64TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,172ND ST / 64TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,176TH ST / 64TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 66A AVE   ,11,2014,0,0
Fatal/Injury Collision,,176TH ST / 66A AVE   ,11,2014,0,0
Fatal/Injury Collision,,150A ST / 67TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,176TH ST / 68A AVE   ,11,2014,0,0
Fatal/Injury Collision,,144TH ST / 68B AVE   ,11,2014,0,0
Fatal/Injury Collision,,192ND ST / 68TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,128TH ST / 68TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,124TH ST / 68TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 68TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,151ST ST / 70A AVE   ,11,2014,0,0
Fatal/Injury Collision,,130TH ST / 70B AVE   ,11,2014,0,0
Fatal/Injury Collision,,138TH ST / 70TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,192ND ST / 70TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,138TH ST / 70TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,138TH ST / 70TH AVE   ,11,2014,0,0
Fatal/Injury Collision,,148TH ST / 71A AVE   ,11,2014,0,0
Fatal/Injury Collision,,144TH ST / 72ND AVE   ,11,2014,0,0
Fatal/Injury Collision,,132ND ST / 72ND AVE   ,11,2014,0,0
Fatal/Injury Collision,,148TH ST / 72ND AVE   ,11,2014,0,0
Fatal/Injury Collision,,152ND ST / 72ND AVE   ,11,2014,0,0
Fatal/Injury Collision,,138TH ST / 72ND AVE   ,11,2014,0,0
Fatal/Injury Collision,,128TH ST / 72ND AVE   ,11,2014,0,0
Fatal/Injury Collision,,144TH ST / 72ND AVE   ,11,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 72ND AVE  ,11,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 72ND AVE  ,11,2014,0,0
Fatal/Injury Collision,,128TH ST / 72ND AVE   ,11,2014,0,0
Fatal/Injury Collision,,144TH ST / 72ND AVE   ,11,2014,0,0
Fatal/Injury Collision,,130TH ST / 72ND AVE   ,11,2014,0,0
